listing_id,description,room_type,price,nbhood_full,host_name,last_review,month,price_per_month
34304190,Stunning Chelsea/West Vill. Floor Thru LOFT 4BEDs,entire home/apt,349,"Manhattan, Chelsea",Jordi,2019-07-07,7,10644.5
34305085,Splendid LOFT 6BED/3BATH - steps to Central PARK,entire home/apt,589,"Manhattan, Upper West Side",Joseph Luis,2019-06-26,6,17964.5
34305492,"Clean, Modern Sun-filled 2BD Home in Midtown East",entire home/apt,325,"Manhattan, Midtown",Dane,2019-07-02,7,9912.5
34305767,"Big Bed brooklyn, convenient close trains",private room,63,"Brooklyn, Bedford-Stuyvesant",Penelope,2019-05-27,5,1921.5
34306797,Bright & Beautiful Park Slope One-Bedroom,entire home/apt,175,"Brooklyn, South Slope",Julie,2019-05-27,5,5337.5
34307310,St Marks PL,entire home/apt,200,"Manhattan, East Village",Ofer,2019-06-30,6,6100.0
34308485,Delightful 3 Bedroom in Central Midtown Location,entire home/apt,449,"Manhattan, Hell's Kitchen",Lia And Patrick,2019-06-27,6,13694.5
34308774,Cozy apartment in Midtown!,entire home/apt,200,"Manhattan, Hell's Kitchen",Zana,2019-07-01,7,6100.0
34310607,Large private Room nearly JFK 8 mins,private room,60,"Queens, Rosedale",Jose,2019-07-01,7,1830.0
34312163,Queen Room,private room,65,"Staten Island, Oakwood",Eileen,2019-06-28,6,1982.5
34312239,Cozy Private Room - Only 25 mins to Manhattan ;),private room,55,"Queens, Elmhurst",Fernando,2019-05-10,5,1677.5
34313601,Large 1 BR *** Featured on This Old House,entire home/apt,279,"Brooklyn, Prospect Heights",Kevin And Karen,2019-07-06,7,8509.5
34313928,South Bronx Suite Two,entire home/apt,120,"Bronx, Mott Haven",Carol,2019-06-15,6,3660.0
34314231,Perfect West Village apt - best location in NYC!,entire home/apt,350,"Manhattan, West Village",Matt,2019-06-02,6,10675.0
34315546,Hell's Kitchen Luxury (East Room),private room,112,"Manhattan, Hell's Kitchen",Michael,2019-06-22,6,3416.0
34315737,Studio Apartment   in BoroPark Brooklyn NY,entire home/apt,120,"Brooklyn, Borough Park",Yehudit,2019-07-03,7,3660.0
34316788,Central Park West: 3 Bedroom + 2 Bath Jewel-box,entire home/apt,438,"Manhattan, Upper West Side",Nick,2019-07-05,7,13359.0
34316911,Large Private Room with Courtyard,private room,49,"Brooklyn, Williamsburg",Monica,2019-06-04,6,1494.5
34316984,Lavidaloca plc,private room,99,"Brooklyn, Crown Heights",Kennedy,2019-06-30,6,3019.5
34318100,TIMES SQUARE-4 BEDROOM- DELUX-ART APARTMENT,entire home/apt,650,"Manhattan, Theater District",Dennis,2019-07-02,7,19825.0
34318362,Live Brooklyn II - 2 Bedroom Apt  5 Min to Subway!,entire home/apt,247,"Brooklyn, Bedford-Stuyvesant",David,2019-07-01,7,7533.5
34318915,Apartment in the Heart Of Brooklyn,private room,125,"Brooklyn, Bedford-Stuyvesant",Diana,2019-05-05,5,3812.5
34320465,Holiday VILLA EXCLUSIVE,private room,35,"Brooklyn, Cypress Hills",Chioma,2019-07-01,7,1067.5
34320892,Splendid Upper E. Side LOFT Central Park 4BEDs/2BA,entire home/apt,380,"Manhattan, Upper East Side",Juanit,2019-06-07,6,11590.0
34321295,Heart of Williamsburg living for 1-5 msg!,private room,70,"Brooklyn, Williamsburg",Jess,2019-06-28,6,2135.0
34327434,Bushwick Art Collective: Bedroom C (sub-level),private room,90,"Brooklyn, Bushwick",Adam,2019-05-20,5,2745.0
34329708,"Luxury apt with East River views in Greenpoint, NY",entire home/apt,200,"Brooklyn, Greenpoint",Paul,2019-06-17,6,6100.0
34331364,Captivating Central Park TownHouse 3Bed/2BA,entire home/apt,399,"Manhattan, Upper East Side",Annette,2019-06-26,6,12169.5
34331925,Entire Flat in Perfect Location (Nolita),entire home/apt,200,"Manhattan, Nolita",Kiarash,2019-05-14,5,6100.0
34332734,Renovated Apartment in Brooklyn - Steps to G Train,entire home/apt,90,"Brooklyn, Bedford-Stuyvesant",Ben,2019-06-21,6,2745.0
34334035,South Bronx Gathering Place,entire home/apt,145,"Bronx, Mott Haven",Carol,2019-05-23,5,4422.5
34334524,Gorgeous room near the heart of Times Square,entire home/apt,190,"Manhattan, Hell's Kitchen",Shanae,2019-06-29,6,5795.0
34334609,ROOM # 6 near to JFK & LGA airport,private room,58,"Queens, Richmond Hill",Diego,2019-07-03,7,1769.0
34335188,‚ú¥ Brand New & Quiet ‚ú¥ East Village ‚ú¥ 2BR Apt,entire home/apt,341,"Manhattan, East Village",Gabby,2019-06-19,6,10400.5
34336086,ROOM # 4 near to JFK & LGA airport,private room,58,"Queens, Richmond Hill",Diego,2019-07-07,7,1769.0
34336135,SHANEL'S  2 BR Apt 5 mins from JFK,private room,150,"Queens, Jamaica",Pauline,2019-07-04,7,4575.0
34336147,Bright & Sunny Bushwick room w/ Rooftop & Balcony,private room,90,"Brooklyn, Bushwick",Alida,2019-06-23,6,2745.0
34336194,ROOM # 7 Near to JFK & LGA airport,private room,53,"Queens, Richmond Hill",Diego,2019-07-06,7,1616.5
34336328,Gorgeous Central Park Penthouse,entire home/apt,299,"Manhattan, Harlem",Monica,2019-07-03,7,9119.5
34336417,ROOM # 8 near to JFK & LGA airport,private room,53,"Queens, Richmond Hill",Diego,2019-06-26,6,1616.5
34336740,Upper West 1 Bedroom / 1 Bath. Lincoln Center,entire home/apt,190,"Manhattan, Upper West Side",Emily,2019-06-15,6,5795.0
34336812,"2 BR Apt close to LGA, JFK & Midtown (2A)",entire home/apt,179,"Queens, Woodside",Rina,2019-06-30,6,5459.5
34337153,Bay windows/Huge room  FULLY FURNISHED,private room,49,"Brooklyn, Bushwick",Leul,2019-05-31,5,1494.5
34337267,Beautiful Studio Steps from Subway (BLUE),entire home/apt,85,"Brooklyn, Flatbush",Lee And Teri,2019-06-30,6,2592.5
34337319,1 Bed/ 1 Bath / Columbus Circle/ High Floor,entire home/apt,190,"Manhattan, Upper West Side",Emily,2019-05-13,5,5795.0
34337574,Cozy Room in the Upper East Side,private room,49,"Manhattan, East Harlem",Tim & Cecilia,2019-07-05,7,1494.5
34337649,Charming And Cozy Extra Large Private Room+Parking,private room,50,"Brooklyn, Sheepshead Bay",Meital,2019-06-21,6,1525.0
34337953,MASTER ROOM # 1 near To JFK & LaGuardia airport,private room,80,"Queens, Richmond Hill",Diego,2019-07-07,7,2440.0
34338645,MASSIVE zen garden Master BR in Chelsea,private room,85,"Manhattan, Chelsea",Sam,2019-05-07,5,2592.5
34338806,"Sunny, convenient and comfortable!",private room,94,"Manhattan, Upper East Side",Ameera,2019-06-10,6,2867.0
34339330,"Gorgeus Double Room, Hell's Kitchen!",private room,95,"Manhattan, Hell's Kitchen",Xavier,2019-07-06,7,2897.5
34339714,Simply but comfy,private room,42,"Queens, Elmhurst",Yuvraj,2019-06-29,6,1281.0
34340299,Spacious 1 bed apartment with private terrace,entire home/apt,250,"Manhattan, East Village",Mathieu,2019-05-08,5,7625.0
34340357,Cozy private Studio Suite,private room,145,"Manhattan, Harlem",Michelle,2019-05-22,5,4422.5
34340593,Beaut room 10min away from the city with Prkg Avbl,private room,79,"Queens, Astoria",Jackie,2019-05-22,5,2409.5
34340758,Stunning views - prime Gramercy/Flatiron location!,entire home/apt,389,"Manhattan, Flatiron District",Jayelle,2019-07-01,7,11864.5
34340833,SINGLE ROOM AVAILABLE IN JAMAICA NEAR JFK & LGA,private room,50,"Queens, Hollis",Moolchand,2019-06-30,6,1525.0
34340887,Clean and comfortable place,entire home/apt,150,"Queens, Astoria",Kay,2019-06-16,6,4575.0
34341449,SINGLE ROOM AVAILABLE IN JAMAICA NEAR JFK & LGA,private room,50,"Queens, Hollis",Moolchand,2019-06-30,6,1525.0
34341588,*Charismatic 1 BR Apartment in Heart of Chelsea*,entire home/apt,159,"Manhattan, Chelsea",Teddy,2019-07-01,7,4849.5
34341721,"5mins Waterfront, McCarren, 25mins to Times Sq",private room,61,"Brooklyn, Greenpoint",Greem,2019-06-15,6,1860.5
34341994,Sonder | 116 John | Polished 2BR + Gym,entire home/apt,179,"Manhattan, Financial District",Sonder (NYC),2019-06-24,6,5459.5
34343208,Convenient room in Hell‚Äôs Kitchen,private room,120,"Manhattan, Hell's Kitchen",Maria,2019-06-23,6,3660.0
34343752,GORGEOUS WEST CHELSEA TWO BEDROOM with roof deck!,entire home/apt,195,"Manhattan, Chelsea",David,2019-06-29,6,5947.5
34343990,Charming Private Bedroom in the Trees,private room,70,"Brooklyn, Williamsburg",Gregory,2019-06-18,6,2135.0
34345079,Queen size room suitable for family of 4,private room,75,"Brooklyn, Crown Heights",Errol,2019-06-18,6,2287.5
34345206,Huge room w/ king size bed in coop brownstone,private room,75,"Brooklyn, Bedford-Stuyvesant",Thomas,2019-07-02,7,2287.5
34345469,Sunny Private Room close to Manhattan (purple),private room,76,"Brooklyn, Bushwick",Jian F,2019-07-04,7,2318.0
34345750,"Luxurious apartment, accessible 2 transportations",private room,50,"Brooklyn, Canarsie",Renee,2019-06-11,6,1525.0
34346014,Cosy crisp clean pad in Williamsburg,entire home/apt,100,"Brooklyn, Williamsburg",David,2019-07-03,7,3050.0
34356012,Entire Apartment -the best for relax and enjoy NYC,entire home/apt,240,"Manhattan, Midtown",Giovanni,2019-06-18,6,7320.0
34356642,Hamilton Heights is fancy!,private room,100,"Manhattan, Harlem",Rene,2019-06-25,6,3050.0
34358866,Harlem Residence 3,private room,55,"Manhattan, Washington Heights",Kayser,2019-07-02,7,1677.5
34360431,Cozy and humble room in a great neighborhood!,private room,55,"Brooklyn, Clinton Hill",Adriana,2019-05-12,5,1677.5
34361793,2 BR apt close to LGA / JFK / Midtown (2B),entire home/apt,150,"Queens, Woodside",Rina,2019-05-27,5,4575.0
34363955,Lower East Side with a View,entire home/apt,230,"Manhattan, East Village",Nachi,2019-05-10,5,7015.0
34364713,"2 BR Apt close to LGA,JFK & Midtown (3A)",entire home/apt,179,"Queens, Woodside",Rina,2019-07-07,7,5459.5
34365364,"Warm, Comfortable, and Joyful Loft in Brooklyn",entire home/apt,180,"Brooklyn, Gowanus",Geraldine,2019-06-23,6,5490.0
34365445,"2 BR Apt close to LGA, JFK & Midtown (3B)",entire home/apt,179,"Queens, Woodside",Rina,2019-07-05,7,5459.5
34366331,Large 1-bed in a beautiful doorman condo,entire home/apt,150,"Manhattan, Upper East Side",Dipika,2019-07-05,7,4575.0
34367165,"Stylish, Dog-friendly Williamsburg One-Bedroom",entire home/apt,240,"Brooklyn, Williamsburg",Egle,2019-06-19,6,7320.0
34368051,Home Away from Home,entire home/apt,130,"Staten Island, Oakwood",Eileen,2019-06-26,6,3965.0
34368310,NEW ! Chic Designer Blue,private room,89,"Manhattan, Lower East Side",Jack,2019-07-03,7,2714.5
34368412,Your Sanctuary next to Times Square New York,private room,150,"Manhattan, Midtown",Dennis,2019-06-23,6,4575.0
34368927,Full floor of our gorgeous Harlem brownstone,entire home/apt,165,"Manhattan, Harlem",Jordon,2019-06-01,6,5032.5
34369031,Heart of Times Square modern apartment,entire home/apt,160,"Manhattan, Theater District",Ruby,2019-06-11,6,4880.0
34369458,SUMMER SALE! Huge 3 Bedroom/ 2Bath Full-Floor LOFT,entire home/apt,379,"Manhattan, East Harlem",Alex,2019-07-07,7,11559.5
34369607,Lovely and affordable place in the Bronx,private room,36,"Bronx, Hunts Point",Roukayatou,2019-06-21,6,1098.0
34369689,Pat's Place2,private room,32,"Queens, Bayside",Patricia,2019-07-05,7,976.0
34370061,Your New York Retreat next to Times Square,private room,200,"Manhattan, Theater District",Dennis,2019-06-06,6,6100.0
34370217,Room w/washer dryer updated apt. near Whole Foods,private room,98,"Manhattan, Harlem",Rafaelo,2019-06-05,6,2989.0
34370296,Ideal Bedroom in a Friendly Neighborhood,private room,99,"Staten Island, South Beach",Fernando,2019-06-30,6,3019.5
34370336,Sunny room in brownstone coop,private room,65,"Brooklyn, Bedford-Stuyvesant",Thomas,2019-05-11,5,1982.5
34371018,"1 Bedroom , Beautiful Spacious Brownstone
 Apt",entire home/apt,100,"Brooklyn, Bedford-Stuyvesant",LaTasha,2019-06-01,6,3050.0
34371113,Big studio in Luxury building downtown Manhattan,entire home/apt,230,"Manhattan, Financial District",Sky,2019-05-24,5,7015.0
34371913,Brand New Luxury Apartment by Prospect Park,private room,75,"Brooklyn, Flatbush",Jessica,2019-06-11,6,2287.5
34372376,Sunny and spacious room in South Williamsburg,private room,85,"Brooklyn, Williamsburg",Yaz,2019-06-16,6,2592.5
34372753,Spacious Manhattan Apartment,entire home/apt,449,"Manhattan, Midtown",Yves,2019-06-09,6,13694.5
34373538,Sophisticated Central Park LOFT - 4BEDs/2BATHs,entire home/apt,399,"Manhattan, Upper East Side",Misael,2019-06-25,6,12169.5
34373985,Peaceful loft ‚Äò2‚Äô,private room,85,"Manhattan, East Harlem",Dave,2019-07-02,7,2592.5
34374201,Large clean 2 bdroom/ 1 bath apt near manh,entire home/apt,100,"Brooklyn, Bushwick",Crystal,2019-06-14,6,3050.0
34375381,Some of the Best Food in all New York City,entire home/apt,82,"Brooklyn, Sunset Park",Nicholas,2019-06-09,6,2501.0
34378303,A Home Away from Home!,private room,65,"Manhattan, Harlem",Miata,2019-07-02,7,1982.5
34378941,Á∫ΩÁ∫¶ÊõºÂìàÈ°ø‰∏≠Âüé‰∏¥ËøëÈ´òÊ†°ËàíÈÄÇÂÖ¨ÂØì-‰ªÖÈôêÂ•≥ÊÄßÂÖ•‰Ωè,private room,100,"Manhattan, Kips Bay",Windy,2019-05-05,5,3050.0
34383329,"A private bedroom in Chelsea , Manhattan.",private room,85,"Manhattan, Chelsea",Aamito,2019-06-30,6,2592.5
34384453,#1 NY Perfect Destination . Hells' kitchen!!,entire home/apt,290,"Manhattan, Hell's Kitchen",Naomi,2019-07-01,7,8845.0
34384580,Brownstone Oasis with Garden Perfect For a Family,entire home/apt,190,"Brooklyn, Bedford-Stuyvesant",Gabriella,2019-07-01,7,5795.0
34384645,The BEAUTY & the EAST/free street parking & WIFI,entire home/apt,120,"Manhattan, East Village",Joe,2019-05-17,5,3660.0
34384745,*20%OFF-Amazing Heart of NYC! Steps to subway!,entire home/apt,161,"Manhattan, Upper East Side",Jeanne,2019-06-28,6,4910.5
34386648,"""In The Heights"" Luxurious triplex in historic TH",entire home/apt,595,"Manhattan, Washington Heights",Gus,2019-06-01,6,18147.5
34387952,"Your Luxury Manhattan Mansion! Quiet, Near it all.",entire home/apt,250,"Manhattan, West Village",Natalia,2019-06-05,6,7625.0
34387993,Modern 2BED/2BATH In Midtown East - 3BEDs,entire home/apt,299,"Manhattan, Upper East Side",Asher,2019-06-26,6,9119.5
34388266,Williamsburg Spacious room w/ Balcony and Bathroom,private room,69,"Brooklyn, Williamsburg",Adam,2019-05-12,5,2104.5
34388788,Gracious Loft in Perfect Midtown Location,entire home/apt,199,"Manhattan, Upper East Side",Nikoulas & Julie,2019-07-01,7,6069.5
34389381,"Striking 1,500sf Full-Floor 3BD Loft in Flatiron",entire home/apt,399,"Manhattan, Gramercy",Fabio & Angie,2019-07-01,7,12169.5
34389680,Beautiful bedroom is Bushwick,private room,50,"Brooklyn, Bushwick",Afrah,2019-05-05,5,1525.0
34389896,Sumptin' Simple on Sumpter,private room,48,"Brooklyn, Bedford-Stuyvesant",Sofia,2019-06-30,6,1464.0
34389997,"Fantastic 2 bedroom Apt near Subway, Cafes & More",entire home/apt,365,"Manhattan, Upper East Side",Francisco,2019-05-27,5,11132.5
34390308,"""In the Heights"" King Size Br w/shared baths.",private room,75,"Manhattan, Washington Heights",Gus,2019-07-02,7,2287.5
34390645,"""In the Heights"" Love: 2 Queen beds. beautiful br.",private room,150,"Manhattan, Washington Heights",Gus,2019-06-22,6,4575.0
34390686,Large sunny bedroom 5 mins from SI ferry,private room,50,"Staten Island, Stapleton",Akil,2019-07-05,7,1525.0
34390910,"""In The Heights"" King Br w/on-suite shared bath.",private room,150,"Manhattan, Washington Heights",Gus,2019-06-21,6,4575.0
34391029,Splendid 2BED/2BATH Midtown EAST LOFT,entire home/apt,250,"Manhattan, Upper East Side",Ariel,2019-06-22,6,7625.0
34391036,"""In The Heights""  2 Queen Beds in Huge Private Br.",private room,150,"Manhattan, Washington Heights",Gus,2019-06-29,6,4575.0
34391530,Astonishing 2 Bd Apartment in the Upper East Side,private room,350,"Manhattan, Upper East Side",Erick,2019-06-15,6,10675.0
34391964,Fabulous 2Bedroom/1.5Baths Duplex near Broadway,entire home/apt,335,"Manhattan, Upper West Side",Allan,2019-06-24,6,10217.5
34392044,Lovely and affordable place in the Bronx,private room,40,"Bronx, Hunts Point",Roukayatou,2019-06-20,6,1220.0
34392073,Designer 4 Bedroom + 2Bath Duplex Condo in Midtown,entire home/apt,399,"Manhattan, Midtown",Peter & Giulia,2019-07-01,7,12169.5
34392081,Hello! This is a very cozy space in Williamsburg.,private room,100,"Brooklyn, Williamsburg",Alina,2019-06-26,6,3050.0
34392407,Beautiful three bedroom on Wall Street!,entire home/apt,320,"Manhattan, Financial District",Egon,2019-07-04,7,9760.0
34392437,"Quiet, Convenient 1-Bedroom in Morningside Heights",entire home/apt,150,"Manhattan, Morningside Heights",Jacob,2019-06-23,6,4575.0
34392767,Amazing Studio at the Time square area/51B,entire home/apt,120,"Manhattan, Hell's Kitchen",Irina,2019-06-11,6,3660.0
34393554,Mini Casa,entire home/apt,69,"Queens, Jackson Heights",Frank,2019-05-19,5,2104.5
34393812,Spacious Modern 2bd Whole Flat @ Heart of Brooklyn,entire home/apt,250,"Brooklyn, Prospect Heights",Ethan,2019-06-28,6,7625.0
34393891,Sunny Private Sanctuary w High Ceilings,private room,64,"Brooklyn, Bushwick",April G,2019-05-22,5,1952.0
34393999,Amazing apartment on Wall Street!,entire home/apt,340,"Manhattan, Financial District",Baktiar,2019-06-24,6,10370.0
34396019,Cozy and bright bedroom next to the train station,private room,49,"Queens, Glendale",Lizbeth,2019-06-02,6,1494.5
34396219,"Private Modern Studio in South Slope, Brooklyn!",entire home/apt,119,"Brooklyn, South Slope",Fanny + Matthew,2019-06-27,6,3629.5
34396747,Double Room,private room,65,"Staten Island, Oakwood",Eileen,2019-06-14,6,1982.5
34397198,Tranquility on Times Square VIP Room King Bed,private room,325,"Manhattan, Midtown",Dennis,2019-06-28,6,9912.5
34397351,Unique 3Bedroom apartment 2block from Times Square,entire home/apt,485,"Manhattan, Hell's Kitchen",Dmitriy & Amy,2019-06-12,6,14792.5
34397646,Charming Bedstuy Brownstone,entire home/apt,110,"Brooklyn, Bedford-Stuyvesant",Kyle,2019-07-07,7,3355.0
34397915,A sunlit spacious room in Soho,private room,115,"Manhattan, SoHo",Yana,2019-07-02,7,3507.5
34398878,"Large, Bright & Cozy Retreat-2 in B'klyn",private room,55,"Brooklyn, Bedford-Stuyvesant",Rufina,2019-06-23,6,1677.5
34399142,Cozy Studio! Easy Access to Train to Manhattan!,entire home/apt,99,"Queens, Ridgewood",Jacob,2019-07-02,7,3019.5
34399221,Spacious 1 BDRM w/ Backyard of DREAMS in Manhattan,entire home/apt,148,"Manhattan, Harlem",Marissa,2019-07-08,7,4514.0
34399801,Fabulous gut renovated apt 15 minutes to Midtown,entire home/apt,95,"Manhattan, Washington Heights",Maja,2019-05-31,5,2897.5
34399874,Chelsea gem in the middle of Manhattan.,entire home/apt,300,"Manhattan, Chelsea",Robert,2019-06-29,6,9150.0
34399984,Two private rooms,private room,95,"Bronx, Belmont",Souadou,2019-07-01,7,2897.5
34400497,An ideal place for your peace of mind,private room,70,"Queens, Springfield Gardens",Joseph,2019-06-10,6,2135.0
34401135,Awesome Private Room,private room,50,"Brooklyn, Bedford-Stuyvesant",David And Annette,2019-05-05,5,1525.0
34401334,Beautiful Room in BK!,private room,40,"Brooklyn, Bedford-Stuyvesant",David And Annette,2019-06-12,6,1220.0
34401906,New York Modern Apartment,entire home/apt,145,"Queens, Maspeth",Zhen Zhen,2019-05-29,5,4422.5
34402760,Midtown East Amazing 2BR Prime Area,entire home/apt,149,"Manhattan, Upper East Side",Candice,2019-05-28,5,4544.5
34403759,( GREEN ROOM) Private in a Beautiful Town House,private room,42,"Brooklyn, Bedford-Stuyvesant",Mike,2019-07-01,7,1281.0
34404561,Prime Midtown!Steps to Grand Central!,entire home/apt,89,"Manhattan, Midtown",Nathan,2019-05-17,5,2714.5
34410542,Cozy Beautiful 2 bedrooms apartment.,entire home/apt,300,"Manhattan, Hell's Kitchen",Ramon,2019-06-25,6,9150.0
34411020,Super Spacious room in Brooklyn,private room,43,"Brooklyn, Bedford-Stuyvesant",Nelly,2019-06-10,6,1311.5
34413436,"Bed only ladys, near LaGuardia & Manhattan",shared room,25,"Queens, Corona",Jess & Ana,2019-07-07,7,762.5
34413482,1 Bed in the Living Room Shared Stay for Male,shared room,25,"Brooklyn, Coney Island",Abby,2019-05-31,5,762.5
34414240,DELIGHTFUL 3Bed Upper East Side LOFT ~CENTRAL PARK,entire home/apt,349,"Manhattan, Upper East Side",Tyler,2019-06-22,6,10644.5
34414462,1 BEDROOM BASEMENT APARTMENT NEXT TO ASTORIA PARK,entire home/apt,150,"Queens, Astoria",Grace,2019-06-16,6,4575.0
34415448,Wall St - FiDi - Art Deco Luxury Apartment,entire home/apt,160,"Manhattan, Financial District",Alwin,2019-06-23,6,4880.0
34415489,Gracious 5 Bedroom/2Bath Home by Central Park West,entire home/apt,479,"Manhattan, Upper West Side",Hugo & Amelia,2019-06-18,6,14609.5
34415643,Bright & Meditative room in Williamsburg!,private room,69,"Brooklyn, Williamsburg",Michael H.Y.,2019-07-04,7,2104.5
34415817,"""The quick get a way""",private room,35,"Bronx, Hunts Point",Leyland,2019-07-04,7,1067.5
34416046,Private Loft Room w/Bathroom,private room,60,"Brooklyn, Bedford-Stuyvesant",Cha,2019-06-19,6,1830.0
34416169,Big private room at Brooklyn close to the subway,private room,58,"Brooklyn, Bedford-Stuyvesant",Vitória,2019-06-16,6,1769.0
34416461,Amazing room at Brooklyn close to subway station,private room,58,"Brooklyn, Bedford-Stuyvesant",Vitória,2019-07-08,7,1769.0
34416547,Gorgeous 4-bed-Lush garden-Midtown1stop-Breakfast,entire home/apt,299,"Queens, Long Island City",Santi,2019-07-05,7,9119.5
34416741,Gorgeous 3-bed-Lush garden-Midtown1stop-Breakfast,entire home/apt,299,"Queens, Long Island City",Santi,2019-06-10,6,9119.5
34416762,Great room at Brooklyn close to the subway station,private room,58,"Brooklyn, Bedford-Stuyvesant",Vitória,2019-06-30,6,1769.0
34416958,Comfortable room at Brooklyn close to the subway,private room,58,"Brooklyn, Bedford-Stuyvesant",Vitória,2019-07-04,7,1769.0
34417476,Gorgeous LIC-Lush garden-Midtown1stop-Breakfast,private room,99,"Queens, Long Island City",Santi,2019-06-20,6,3019.5
34417565,Friend Hostel,private room,100,"Brooklyn, Brighton Beach",Evgen,2019-06-23,6,3050.0
34417762,Cozy LIC-Beautiful garden-Midtown1stop-Breakfast,private room,79,"Queens, Long Island City",Santi,2019-07-03,7,2409.5
34417846,Fantastic Duplex LOFT 2BED/1.5BATH by Metro,entire home/apt,299,"Manhattan, Kips Bay",Joseph,2019-07-05,7,9119.5
34418059,Cozy studio - heart of Manhattan!,entire home/apt,200,"Manhattan, Hell's Kitchen",Arantza,2019-06-02,6,6100.0
34418565,"NYC 3 bed, full frnshd Apt, city 5 mins - Monthly",entire home/apt,149,"Queens, Sunnyside",Rafu,2019-06-12,6,4544.5
34418592,Best private room A in Brooklyn close to Subways,private room,58,"Brooklyn, Bushwick",Nubia,2019-06-21,6,1769.0
34419094,Lovely  LIC-Lush garden-Midtown1stop-Breakfast,private room,89,"Queens, Long Island City",Santi,2019-06-23,6,2714.5
34419243,Beautiful LIC-Lush garden-Midtown1stop-Breakfast,private room,99,"Queens, Long Island City",Santi,2019-06-01,6,3019.5
34419244,Cute LIC-Beautiful garden-Midtown1stop-Breakfast,private room,79,"Queens, Long Island City",Santi,2019-07-07,7,2409.5
34419247,Cutest LIC-Beautiful garden-Midtown1stop-Breakfast,private room,89,"Queens, Long Island City",Santi,2019-06-16,6,2714.5
34419439,Spacious bright classic apt in Ridgewood,entire home/apt,155,"Queens, Ridgewood",Stefan,2019-06-10,6,4727.5
34419562,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!,private room,99,"Brooklyn, Williamsburg",Yaron,2019-06-04,6,3019.5
34419723,420 + Sunny! Private room w/balcony,private room,65,"Queens, Ridgewood",Jacquelyn,2019-06-16,6,1982.5
34419753,Budget LIC-Beautiful garden-Midtown1stop-Breakfast,private room,79,"Queens, Long Island City",Santi,2019-07-03,7,2409.5
34419834,Gorgeous Midtown West LOFT 3BEDS/1.5BATH XL,entire home/apt,399,"Manhattan, Hell's Kitchen",Roberto,2019-06-16,6,12169.5
34420423,Quirky 1 BR / Studio in Heart of East Village,entire home/apt,600,"Manhattan, East Village",Greg,2019-05-26,5,18300.0
34420441,SUNNY PRIVATE ROOM & BACKYARD in ‚ô•Ô∏é WILLIAMSBURG,private room,90,"Brooklyn, Williamsburg",Anastasiia,2019-07-07,7,2745.0
34420574,Cozy home away from home,entire home/apt,100,"Bronx, Parkchester",Jenn And Mike,2019-06-23,6,3050.0
34420605,Great Apartment spacious quiet neighborhood 2BedR,entire home/apt,125,"Brooklyn, Prospect-Lefferts Gardens",Shem,2019-05-27,5,3812.5
34420814,Beautiful Room + Private Bath Same St As Subway!,private room,60,"Brooklyn, Bedford-Stuyvesant",Marcelo,2019-05-21,5,1830.0
34421507,Private bedroom in high-rise at Times Square,private room,130,"Manhattan, Theater District",Charlie,2019-06-25,6,3965.0
34422726,Home away from home,private room,29,"Bronx, City Island",Arlene,2019-06-16,6,884.5
34424598,Bedroom in NYC - Minutes to Central Park!!!,private room,125,"Manhattan, Inwood",Jay,2019-06-24,6,3812.5
34425422,‚òÖ ‚ù§ 1 Sunny apartment for family and friends ‚òÖ ‚ù§ ‚ôõ,entire home/apt,119,"Queens, Flushing",Malik,2019-06-24,6,3629.5
34428476,Huge and Bright Apartment on Wall Street,entire home/apt,360,"Manhattan, Financial District",Dennis,2019-07-06,7,10980.0
34429111,Central Manhattan Shared Ladies Apartment,shared room,43,"Manhattan, Murray Hill",Kamila,2019-06-01,6,1311.5
34429703,Amazing three bedroom apartment in Manhattan!,entire home/apt,280,"Manhattan, East Harlem",Simon,2019-07-01,7,8540.0
34432701,THE STUDIO LODGE NYC,private room,60,"Brooklyn, Bedford-Stuyvesant",Víctor,2019-06-30,6,1830.0
34433240,Use entire space 3 level home just redone 35%off,entire home/apt,309,"Bronx, Wakefield",Angel,2019-06-30,6,9424.5
34435500,"1 bedroom in the heart of Chelsea, Highline",entire home/apt,215,"Manhattan, Chelsea",Arturo,2019-06-08,6,6557.5
34438157,"Cozy, Brooklyn Room in the ""Middle of Everything!""",private room,49,"Brooklyn, Crown Heights",Gpa,2019-06-24,6,1494.5
34438417,Beautiful Apartment in Hamilton Heights,entire home/apt,115,"Manhattan, Harlem",Angel,2019-06-20,6,3507.5
34439212,"Beautiful, large West Village apartment",entire home/apt,500,"Manhattan, West Village",David,2019-05-27,5,15250.0
34440093,1 bedroom in lovely 2 bdr apartment (Manhattan),private room,69,"Manhattan, Harlem",Uta,2019-06-26,6,2104.5
34441627,little heaven,private room,70,"Brooklyn, Flatbush",Rosa,2019-05-14,5,2135.0
34442975,BRKLYN SIMPLE ROOM,private room,40,"Brooklyn, Cypress Hills",Samuel,2019-06-10,6,1220.0
34443205,"""Hop and Skip to NYC""",entire home/apt,135,"Staten Island, Rosebank",Annette,2019-07-02,7,4117.5
34443679,The Logan‚Äôs Oasis - 8 min. to JFK & 20 min. to LGA,entire home/apt,90,"Queens, Jamaica",Heather,2019-07-06,7,2745.0
